[BFS] Starting exhaustive BFS exploration (frontier cap=30000)
[BFS] f=0 front=2 dedup=2 deaths=0 Y=[369..369] mode=0 gravN=2 gravF=0 X�0px pct=0% ms/f=22.2
[BFS] f=174 front=6 dedup=6 deaths=2 Y=[276..292] mode=0 gravN=6 gravF=0 X�481px pct=3% ms/f=0.4
[BFS] f=175 front=6 dedup=6 deaths=0 Y=[278..296] mode=0 gravN=6 gravF=0 X�483px pct=3% ms/f=0.4
[BFS] f=176 front=6 dedup=6 deaths=0 Y=[281..301] mode=0 gravN=6 gravF=0 X�486px pct=3% ms/f=0.4
[BFS] f=177 front=7 dedup=7 deaths=0 Y=[284..305] mode=0 gravN=7 gravF=0 X�489px pct=3% ms/f=0.4
[BFS] f=178 front=7 dedup=7 deaths=0 Y=[288..305] mode=0 gravN=7 gravF=0 X�492px pct=3% ms/f=0.4
[BFS] f=179 front=7 dedup=7 deaths=0 Y=[292..305] mode=0 gravN=7 gravF=0 X�495px pct=3% ms/f=0.4
[BFS] f=180 front=7 dedup=7 deaths=0 Y=[290..305] mode=0 gravN=7 gravF=0 X�497px pct=3% ms/f=0.4
[BFS] f=181 front=7 dedup=7 deaths=0 Y=[286..305] mode=0 gravN=7 gravF=0 X�500px pct=3% ms/f=0.4
[BFS] f=182 front=7 dedup=7 deaths=0 Y=[283..305] mode=0 gravN=7 gravF=0 X�503px pct=3% ms/f=0.4
[BFS] f=183 front=8 dedup=8 deaths=0 Y=[280..305] mode=0 gravN=8 gravF=0 X�506px pct=3% ms/f=0.4
[BFS] f=184 front=9 dedup=9 deaths=0 Y=[277..305] mode=0 gravN=9 gravF=0 X�508px pct=3% ms/f=0.4
[BFS] f=185 front=10 dedup=10 deaths=0 Y=[275..305] mode=0 gravN=10 gravF=0 X�511px pct=3% ms/f=0.4
[BFS] f=186 front=10 dedup=10 deaths=0 Y=[273..305] mode=0 gravN=10 gravF=0 X�514px pct=3% ms/f=0.3
[BFS] f=187 front=10 dedup=10 deaths=0 Y=[272..306] mode=0 gravN=10 gravF=0 X�517px pct=3% ms/f=0.3
[BFS] f=188 front=10 dedup=10 deaths=0 Y=[271..307] mode=0 gravN=10 gravF=0 X�519px pct=3% ms/f=0.3
[BFS] f=189 front=10 dedup=10 deaths=0 Y=[270..309] mode=0 gravN=10 gravF=0 X�522px pct=3% ms/f=0.3
[BFS] f=190 front=10 dedup=10 deaths=0 Y=[270..311] mode=0 gravN=10 gravF=0 X�525px pct=3% ms/f=0.3
[BFS] f=191 front=10 dedup=10 deaths=0 Y=[270..313] mode=0 gravN=10 gravF=0 X�528px pct=3% ms/f=0.3
[BFS] f=192 front=10 dedup=10 deaths=0 Y=[270..316] mode=0 gravN=10 gravF=0 X�531px pct=3% ms/f=0.3
[BFS] f=193 front=10 dedup=10 deaths=0 Y=[270..320] mode=0 gravN=10 gravF=0 X�533px pct=3% ms/f=0.3
[BFS] f=194 front=10 dedup=10 deaths=0 Y=[270..323] mode=0 gravN=10 gravF=0 X�536px pct=3% ms/f=0.3
[BFS] f=195 front=10 dedup=10 deaths=0 Y=[270..327] mode=0 gravN=10 gravF=0 X�539px pct=3% ms/f=0.3
[BFS] f=196 front=10 dedup=10 deaths=0 Y=[270..332] mode=0 gravN=10 gravF=0 X�542px pct=3% ms/f=0.3
[BFS] f=197 front=10 dedup=10 deaths=0 Y=[270..337] mode=0 gravN=10 gravF=0 X�544px pct=3% ms/f=0.3
[BFS] f=198 front=10 dedup=10 deaths=0 Y=[270..343] mode=0 gravN=10 gravF=0 X�547px pct=3% ms/f=0.4
[BFS] f=199 front=10 dedup=10 deaths=0 Y=[271..348] mode=0 gravN=10 gravF=0 X�550px pct=3% ms/f=0.4
[BFS] f=200 front=11 dedup=11 deaths=0 Y=[271..353] mode=0 gravN=11 gravF=0 X�553px pct=3% ms/f=0.4
[BFS] f=201 front=12 dedup=12 deaths=0 Y=[272..353] mode=0 gravN=12 gravF=0 X�555px pct=3% ms/f=0.4
[BFS] f=202 front=13 dedup=13 deaths=0 Y=[274..353] mode=0 gravN=13 gravF=0 X�558px pct=3% ms/f=0.4
[BFS] f=203 front=13 dedup=13 deaths=0 Y=[276..353] mode=0 gravN=13 gravF=0 X�561px pct=3% ms/f=0.4
